category,session_number,title,url,matched_keywords,keyword_hit
Informatics,283226,"Agentic Workflows in Science:  Safety, Innovations and Applications.",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283226.html,['Huntsville'],True
Informatics,281180,"Connections Foster Evolution:  In Science, and in Science Data Stewardship",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281180.html,"['Huntsville', 'NASA']",True
Informatics,283159,Data-Driven and AI-Enabled Decision-Support Systems for Climate Adaptation and Resilience,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283159.html,['AI'],True
Informatics,281716,"Digital Twins for Sagebrush Steppe Ecosystems: Integrating Data, AI, and Fire Ecology for Resilient Landscapes",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281716.html,['AI'],True
Informatics,280945,Earth Observation Foundation Models: From Representation Learning to Scientific Discovery and Applications,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280945.html,['NASA'],True
Informatics,282376,Earth Science AI/ML strategies,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282376.html,"['AI', 'Huntsville', 'NASA']",True
Informatics,282994,Emulation Frameworks for Physics-Based Models: A Cross-Domain Assessment of Methodologies,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282994.html,['NASA'],True
Informatics,282619,Enterprise Platforms and AI Integration within the Evolving Earth Science Data Ecosystem,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282619.html,"['AI', 'NASA']",True
Informatics,282426,Exploring the Intersection New Observing Technologies and Earth System Digital Twins for Enhanced Earth System Understanding and Decision Making,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282426.html,['NASA'],True
Informatics,282666,"Foundation Models for Earth and Beyond: Operational Pipelines, Optimizations, and Novel Applications",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282666.html,['Huntsville'],True
Informatics,279896,From Lights to Insights: Applications of Nighttime Light Observations Across Scales,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279896.html,['NASA'],True
Informatics,282790,"General Informatics Session: From Data to Discovery through Informatics, AI, and Innovation",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282790.html,"['AI', 'NASA']",True
Informatics,280542,"Generative AI in Hydrology and Interdisciplinary Environmental Research: Applications, Opportunities, and Challenges",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280542.html,['Generative AI'],True
Informatics,281715,Multimodal AI and Remote Sensing for a Profitable Climate-Smart and Resilient Agriculture,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281715.html,['AI'],True
Informatics,282130,Open Earth System Science Data and Artificial Intelligence (AI) / Machine Learning (ML) to Advance Scientific Discovery,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282130.html,['AI'],True
Informatics,282199,"Sensitivity and Uncertainty Characterization in Multi-Scale Modeling of Drought-to-Flood Transitions: Integrating 1D–2D Hydrodynamic, AI/ML, and Index-Based Modeling Frameworks",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282199.html,['AI'],True
Informatics,281149,Spatiotemporal Data Analytics and Emerging AI/ML for Earth System Science,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281149.html,['AI'],True
Informatics,282433,"Standards, Stewardship, and Solidarity: Building Flourishing Science Commons",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282433.html,['NASA'],True
Informatics,282718,The Earth Observation Metadata and Data Quality Drive,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282718.html,['NASA'],True
Natural Hazards,279838,"Advancing interdisciplinary research on pre-earthquake processes, earthquake forecasting, and nowcasting using models, observations, and AI-enhanced techniques.",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279838.html,['AI'],True
Natural Hazards,282138,Applications of Innovative Machine Learning Techniques in Natural Hazards Research,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282138.html,['NASA'],True
Natural Hazards,282046,Commercial Earth Observation Data: Leveraging Commercial Earth Observation Data for Rapid Disaster Response,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282046.html,['NASA'],True
Natural Hazards,282501,"Cooperative Strategies for Wildland Fire Science and Management: Integrating Earth Observation Science, Technologies and Operations to Enhance Community and Ecosystem Resilience",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282501.html,['NASA'],True
Natural Hazards,281906,"Extreme Atmospheric Rivers and Compound Hazard Risk: Advances in Modeling, Data Assimilation, and AI",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281906.html,['AI'],True
Natural Hazards,282782,From Detection to Decision: Environmental and Societal Impacts of Conflict and Disaster Across Scales and Systems,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282782.html,"['Huntsville', 'NASA']",True
Natural Hazards,280759,Machine Learning (ML)/Artificial Intelligence (AI) Advances in Subseasonal-to-Seasonal (S2S) Prediction of Natural Hazards,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280759.html,['AI'],True
Natural Hazards,282443,Navigating Complex Risk in the 21st Century,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282443.html,['NASA'],True
Natural Hazards,283055,"Planetary Defense in Action: Asteroid Hazards, Mitigation, and the International Response to 2024 YR4",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283055.html,['NASA'],True
Natural Hazards,281461,Practical AI for Wildfire Science,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281461.html,['AI'],True
Natural Hazards,280693,"Satellite Altimetry to Drive Risk Analysis, Resilience and Adaptation",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280693.html,['NASA'],True
Natural Hazards,282199,"Sensitivity and Uncertainty Characterization in Multi-Scale Modeling of Drought-to-Flood Transitions: Integrating 1D–2D Hydrodynamic, AI/ML, and Index-Based Modeling Frameworks",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282199.html,['AI'],True
Natural Hazards,282060,Toward Reliable and Scalable Geohazard Intelligence: From Multiscale Sensing to Open Data Foundations,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282060.html,['AI'],True
Natural Hazards,281946,Vegetation-Fuels Mapping with Remote Sensing,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281946.html,['NASA'],True
Near Surface Geophysics,281605,Multi-Sensor Earth Observation for Quantifying and Attributing Geophysical Hazard Dynamics and Water Stress,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281605.html,['NASA'],True
Near Surface Geophysics,282626,Open-Source and AI-Driven Tools in Near-Surface Geophysics,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282626.html,['AI'],True
Nonlinear Geophysics,282570,Foundational Mathematical Principles and Theoretical Frameworks for Earth System Complexity and Intelligence,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282570.html,['Foundational'],True
Nonlinear Geophysics,281102,Ten Years of Machine Learning in Heliophysics,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281102.html,['NASA'],True
Ocean Sciences,282524,AI and Machine Learning for Sustained Ocean Observing: Progress and the Road Ahead,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282524.html,['AI'],True
Ocean Sciences,280254,"Advances in AI, Inverse Problems, and Data Assimilation for Ocean Applications",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280254.html,['AI'],True
Ocean Sciences,281048,"Advances in AI-driven Ocean Modeling: Data, Methods, and Applications",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281048.html,['AI'],True
Ocean Sciences,280382,"Advances in oceanography, marine geophysics, and cryosphere science from the SWOT satellite mission",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280382.html,['NASA'],True
Ocean Sciences,279992,"Improved the understanding of tropical cyclones and winter storms and their impacts in the coastal zone through observing, modeling systems and AI/ML",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279992.html,['AI'],True
Ocean Sciences,282687,Linking Remote Sensing Observations and Numerical Models in Estuarine and Coastal Ocean Systems,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282687.html,['NASA'],True
Planetary Sciences,282369,Artemis II: Science from the First Crewed Voyage to the Moon in the 21 st Century,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282369.html,['NASA'],True
Planetary Sciences,282375,Data-Driven Astrobiology: New Insights and Foundations,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282375.html,['NASA'],True
Planetary Sciences,279690,Dynamic Exospheres of Terrestrial Bodies Throughout the Solar System and Beyond,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279690.html,['NASA'],True
Planetary Sciences,282993,Expectations and Limitations in the Search for Life: Toward a Coherent Framework for Life Detection,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282993.html,['NASA'],True
Planetary Sciences,282544,"Planetary Atmospheric, Surface, and Interior Science Using Spacecraft Radio Links",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282544.html,['NASA'],True
Planetary Sciences,280751,Processes in the present-day Atmosphere of Mars,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280751.html,['NASA'],True
Planetary Sciences,282118,"Small Solar System Bodies: Sample Returns, JWST, Ground-Based Astronomy, and More",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282118.html,['NASA'],True
Planetary Sciences,281371,"Stars to Exoplanets, Sun to Earth: Bridging Disciplines in Search of Habitability",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281371.html,['NASA'],True
Planetary Sciences,281761,The New Mars Underground IX: Maximizing Martian Subsurface Science Return,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281761.html,['NASA'],True
Planetary Sciences,280624,The Ice Giants: Exploring the Planetary Systems of Uranus and Neptune,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280624.html,['NASA'],True
Planetary Sciences,279680,To the Moon - A New Era of Science,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279680.html,['NASA'],True
Science and Society,282788,Accelerating Impact: User‑Driven Earth Observation Solutions from the Satellite Needs Working Group,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282788.html,"['Huntsville', 'NASA']",True
Science and Society,282575,Advancing and Scaling Impact with NASA Earth Observations and Modeling,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282575.html,['NASA'],True
Science and Society,283019,Benchmarking for Machine Learning Development and Enhancement of Earth System Models,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283019.html,['NASA'],True
Science and Society,283152,Community-Centered Data Systems & AI Tools for Environmental Stewardship,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283152.html,['AI'],True
Science and Society,280739,Enhancing Risk Analyses for Resilience: New NASA RASI Products and Stakeholder Engagement,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280739.html,['NASA'],True
Science and Society,280542,"Generative AI in Hydrology and Interdisciplinary Environmental Research: Applications, Opportunities, and Challenges",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280542.html,['Generative AI'],True
Science and Society,282389,Making Satellite Data Experiential to Better Support Environmental Decision-Making,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282389.html,['NASA'],True
Science and Society,282499,"Public Participation Required: Showcasing Scientific Results Achieved Through Participatory Methods, e.g., Methods that Rely on Contributions to Research Efforts by Members of the Public.",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282499.html,['NASA'],True
Science and Society,281600,Queer Perspectives in Earth and Planetary Sciences,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281600.html,['NASA'],True
Science and Society,282748,Science and Society: Art and Science – Activating Science through Artistic Collaborations,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282748.html,['NASA'],True
Science and Society,282199,"Sensitivity and Uncertainty Characterization in Multi-Scale Modeling of Drought-to-Flood Transitions: Integrating 1D–2D Hydrodynamic, AI/ML, and Index-Based Modeling Frameworks",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282199.html,['AI'],True
Science and Society,281763,Working Together to Calibrate and Communicate Search for Life Results,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281763.html,['NASA'],True
Seismology,282905,Illuminating Complex Earthquake Rupture Processes with Geodesy from the Surface to Depth,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282905.html,['NASA'],True
Seismology,281562,Next-Generation Seismology: Leveraging Edge Computing and AI for Real-Time Observation,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281562.html,['AI'],True
SPA-Aeronomy,281257,Debris and Meteoroids in the Space Environment,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281257.html,['NASA'],True
SPA-Aeronomy,281425,Enabling Advances in Space Science through Citizen Science Investigations,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281425.html,['NASA'],True
SPA-Aeronomy,279589,When Can We Trust Space Weather Models? Validation and Capability Assessment Across the Sun-to-Mud System,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279589.html,['NASA'],True
SPA-Magnetospheric Physics,281972,Advancing Heliophysics and Space Weather Modeling Through Open Science,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281972.html,['NASA'],True
SPA-Magnetospheric Physics,281203,Artificial Intelligence (AI) Approaches for scientific discovery in Solar Wind-Earth Interactions,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281203.html,"['AI', 'NASA']",True
SPA-Magnetospheric Physics,282258,From Solar Wind Forcing to Satellite Drag: Bridging Space Weather Across Domains,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282258.html,['NASA'],True
SPA-Magnetospheric Physics,281314,Global and MicroScale Consequences of Mesoscale Magnetotail Dynamics,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281314.html,['NASA'],True
SPA-Magnetospheric Physics,281386,High-Latitude Ionospheric Electrodynamics at Mesoscales,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281386.html,['NASA'],True
SPA-Magnetospheric Physics,280020,Magnetospheres in the Outer Solar System,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280020.html,['NASA'],True
SPA-Magnetospheric Physics,280391,"Multiscale Dynamics and Evolution of Reconnection, Cusp Processes, and Magnetosphere-Ionosphere Coupling",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280391.html,['NASA'],True
SPA-Magnetospheric Physics,282013,The Low-Energy/Cold Particle Populations and the Systems Science of Geospace,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282013.html,['NASA'],True
SPA-Magnetospheric Physics,282350,The Solar Wind-Magnetosphere-Ionosphere Coupling: Multi-scale Interactions and Space Weather Impacts,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282350.html,['NASA'],True
SPA-Solar and Heliospheric Physics,280155,"Across the Heliosphere: Using In-situ Observations and Modeling as Tools for Probing the Heliospheric Boundaries, Heliosheath, and VLISM",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280155.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,281094,"Advances in Forecasting Solar Magnetic Activity: Data, Physics, and ML/AI Driven Approaches",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281094.html,"['AI', 'NASA']",True
SPA-Solar and Heliospheric Physics,282983,"Advances in Solar Wind Modeling Across Physics-Based, Data-Driven, and Machine Learning Approaches",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282983.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,280173,Advancing Chromospheric Diagnostics: From Spectropolarimetric Observations to Physics-Based Modeling,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280173.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,280821,"Connecting the Sun, Heliosphere, and Local Interstellar Medium, Including First-Year Results from NASA’s IMAP Mission",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280821.html,['NASA'],True
SPA-Solar and Heliospheric Physics,281294,"Cross-Scale Coupling of Structures, Waves, Energy Conversion, and Particle Energization in Solar Wind Turbulence",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281294.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,282270,Dynamics of Shock Waves in the Heliosphere: Synergies of Multi-Spacecraft Observations and Simulations,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282270.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,282335,"Forecasting Solar Energetic Particle (SEP) Events: Gaps, Challenges, and the Need for Mitigation",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282335.html,['NASA'],True
SPA-Solar and Heliospheric Physics,282247,Forecasting Solar Transients Beyond Earth: From Solar Drivers To Operational Space Weather Across The Heliosphere,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282247.html,['NASA'],True
SPA-Solar and Heliospheric Physics,281586,Global Views on the Young Solar Wind and Explosive Structures with Polarized Imaging,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281586.html,['NASA'],True
SPA-Solar and Heliospheric Physics,281893,Heliophysics Science with Extended Missions,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281893.html,['NASA'],True
SPA-Solar and Heliospheric Physics,281623,"High-Energy Solar Investigations Through Next-Generation Remote Sensing: Spectroscopy, Imaging, and Beyond",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281623.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,281618,Mesoscale Magnetic Flux Tubes and Structures in the Solar Atmosphere: Origins and Effects,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281618.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,282762,Parker Solar Probe at Solar Maximum: Connectivity and Evolution of the Innermost Heliosphere,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282762.html,['NASA'],True
SPA-Solar and Heliospheric Physics,280776,STEREO at 20: From Multi-viewpoint Measurements to Continuous Heliospheric Imaging,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280776.html,['NASA'],True
SPA-Solar and Heliospheric Physics,282904,Shock Structure and Plasma Waves in Collisionless and Weakly Collisional Plasmas,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282904.html,['Huntsville'],True
SPA-Solar and Heliospheric Physics,281701,"Solar Connectivity: Linking Interior Dynamics to Magnetic Variability and Heliospheric Evolution for Solar Cycles in the Past, Present, and Future",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281701.html,['NASA'],True
SPA-Solar and Heliospheric Physics,281326,Solar Orbiter: Discoveries to Date and the Journey to High(er) Solar Latitudes,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281326.html,['NASA'],True
SPA-Solar and Heliospheric Physics,282421,"Space Physics at Interfaces across the Inner Heliosphere: the Sonic, Alfvén, and Plasma-Beta Unity Surfaces, and the Terrestrial Magnetosheath",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282421.html,['NASA'],True
SPA-Solar and Heliospheric Physics,282818,"Space Weather: What can Researchers Learn from Users/Forecasters, and Vice Versa...",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282818.html,['NASA'],True
SPA-Solar and Heliospheric Physics,281721,The NASA DRIVE Science Centers: Advancing Heliophysics through Large-Scale Collaboration,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281721.html,['NASA'],True
SPA-Solar and Heliospheric Physics,280984,"Understanding Space Weather for Human and Robotic Exploration to the Moon, Mars, and Beyond",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280984.html,['NASA'],True
SPA-Solar and Heliospheric Physics,280989,Waves that Heat the Sun: MHD and Kinetic Scale Drivers of Coronal Heating,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280989.html,['Huntsville'],True
Tectonophysics,282209,"Tools for the Tool-Builders: LLM-Assisted Software, Algorithms, and AI/ML in the Geodynamic Modelling Community",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session282209.html,['AI'],True
Union Sessions,281490,"AI Risk × Earth-System Stress: Coupled Vulnerabilities Across Hazard, Institutional, and Governance Timescales",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281490.html,['AI'],True
Union Sessions,279739,AI and Machine Learning for Infrastructure Risks in Permafrost and Arctic Coastal Environments,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session279739.html,['AI'],True
Union Sessions,280552,Agentic AI in Earth Science: From Productivity Gains to Paradigm Shifts in How We Conduct Research,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280552.html,['AI'],True
Union Sessions,283181,"COSPAR PEX Exploration Roadmap: An Interdisciplinary, collaborative Road Map for science, environmental stewardship, and international collaboration in Space Exploration.",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283181.html,['NASA'],True
Union Sessions,281947,Connecting Earth Observation Solutions to User Needs,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281947.html,['NASA'],True
Union Sessions,280185,Earth and Space Science in the Era of NASA’s Artemis: A Lunar Surface Based Observatory Concept,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280185.html,['NASA'],True
Union Sessions,281438,From AI to climate modeling to economic impacts: connecting the dots,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281438.html,['AI'],True
Union Sessions,283090,NISAR One Year After the Start of its Science Phase: Delivering Global Data for the Earth Science Research and Applications Community,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session283090.html,['NASA'],True
Union Sessions,280799,"Prediction, Prevention, and Participation: Linking Water, Climate, and Human Health through Geophysical Processes and Policy",https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280799.html,['NASA'],True
Union Sessions,281273,Synergistic developments at the Geoscience-AI frontier,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session281273.html,['AI'],True
Union Sessions,280579,Translating Flight Mission Experience into Action: Navigating the Engineering Realities of Space Flight Science Missions,https://studio.m-anage.com/agu/agu26/webprogrampreliminary/Session280579.html,['NASA'],True
